QueryID,ResponseID,QueryName,ResponseName,ReleaseDate,RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,RecommendationCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceCurrency,PriceInitial,PriceFinal
488890,488890,GentleMoon 2,GentleMoon 2,Jun 7 2016,0,0,1,0,0,1,1,0,1,5.0,1973.0,1162.0,1338.0,1170.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,2.99,2.99
488960,488960,Star Vikings,Star Vikings,September 2016,0,0,1,0,0,1,0,0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False, ,0.0,0.0
489000,489000,The Infinite Black,The Infinite Black,Sep 2016,0,0,1,0,0,1,0,0,1,7.0,35511.0,4932.0,19549.0,3659.0,0.0,0.0,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True, ,0.0,0.0
489020,489020,iGrow Game,iGrow Game,Jun 9 2016,0,1,1,0,0,1,1,0,1,11.0,1255.0,927.0,1076.0,858.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,USD,4.99,4.99
489050,489050,Whitetail Challenge,Whitetail Challenge,Jun 20 2016,0,0,1,0,0,1,1,0,1,8.0,0.0,0.0,0.0,0.0,18.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,USD,9.99,9.99
489070,489070,Edge of Twilight – Return To Glory,Edge of Twilight - Return To Glory,September - 2016,0,0,1,0,0,1,0,0,1,12.0,897.0,783.0,811.0,915.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False, ,0.0,0.0
489100,489100,MachRace,MachRace,Jun 30 2016,0,0,1,0,0,1,1,0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,USD,2.99,2.99
489140,489140,Mr Shifty,Mr Shifty,2017,0,0,1,0,0,1,0,0,1,5.0,533.0,1044.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False, ,0.0,0.0
489160,489160,VR Shooter Guns,VR Shooter Guns,Fall 2016,0,1,1,0,0,1,0,0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
489170,489170,Galaxy Reavers,Galaxy Reavers,Sep 19 2016,0,0,2,1,0,2,0,0,1,10.0,4304.0,1717.0,3587.0,1567.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False, ,0.0,0.0
489180,489180,RealityCapture,RealityCapture,Jun 2016,0,0,1,0,0,4,0,0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
489220,489220,Unforgiving Trials: The Darkest Crusade,Unforgiving Trials: The Darkest Crusade,Jun 15 2016,0,0,1,0,0,1,1,103,1,13.0,167333.0,10704.0,87523.0,7742.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,USD,4.99,4.99
489360,489360,CASE: Animatronics,CASE: Animatronics,Aug 3 2016,0,0,2,0,0,1,1,198,1,6.0,10223.0,2646.0,8071.0,2351.0,7.0,7.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,USD,9.99,9.99
489380,489380,QuiVr,QuiVr,Late 2016 / Early 2017,0,1,1,0,0,1,0,0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False, ,0.0,0.0
489400,489400,The Last Look,The Last Look,Q4 2016,0,1,1,0,0,1,0,0,1,9.0,539.0,745.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False, ,0.0,0.0
489460,489460,The Last Leviathan,The Last Leviathan,Jun 22 2016,0,0,1,0,0,2,1,253,1,11.0,31207.0,4623.0,28158.0,4392.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,USD,9.99,9.99
489470,489470,Hide and Secret Treasure of the Ages,Hide and Secret Treasure of the Ages,Jun 17 2016,0,0,1,0,0,1,1,0,1,7.0,2152.0,1214.0,2140.0,1480.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,USD,2.99,2.99
489580,489580,AWA,AWA,Jun 16 2016,0,0,1,0,0,1,1,0,1,11.0,6277.0,2073.0,4125.0,1681.0,30.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,7.99,7.99
489610,489610,Chicken Assassin - Master of Humiliation,Chicken Assassin - Master of Humiliation,Jun 27 2016,0,0,1,0,0,2,1,0,1,10.0,12734.0,2953.0,8788.0,2453.0,13.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,USD,1.99,1.99
489660,489660,Fabric,Fabric,Aug 12 2016,0,0,1,1,0,1,1,0,1,12.0,1077.0,1053.0,808.0,912.0,14.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
489700,489700,Battle Forever,Battle Forever,Jun 11 2016,0,0,1,0,0,1,1,0,1,12.0,8250.0,2377.0,5380.0,1919.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,1.99,1.99
489730,489730,Run The Gamut,Run The Gamut,Jun 17 2016,0,0,1,0,0,1,1,0,1,5.0,2870.0,1402.0,1255.0,927.0,19.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,USD,3.99,3.99
489740,489740,Playthings: VR Music Vacation,Playthings: VR Music Vacation,Aug 24 2016,0,0,1,0,0,1,1,0,1,14.0,539.0,745.0,539.0,745.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,USD,11.99,11.99
489810,489810,BlockAid,BlockAid,Jul 26 2016,0,0,1,0,0,1,1,0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,14.99,14.99
489830,489830,The Elder Scrolls V: Skyrim Special Edition,The Elder Scrolls V: Skyrim Special Edition,Oct 28 2016,0,0,1,0,0,0,0,0,1,7.0,5791198.0,62487.0,1705794.0,34106.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False, ,0.0,0.0
489890,489890,Puzzles At Mystery Manor,Puzzles At Mystery Manor,Jun 15 2016,0,0,1,0,0,1,1,0,1,9.0,18294.0,3540.0,8788.0,2453.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,2.99,2.99
489900,489900,Bayla Bunny,Bayla Bunny,Jun 13 2016,0,0,1,0,0,1,1,0,1,6.0,18473.0,3557.0,10402.0,2669.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,2.99,2.99
489930,489930,Bertram Fiddle Episode 2,Bertram Fiddle Episode 2,Nov 2016,0,0,1,0,0,2,0,0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False, ,0.0,0.0
489940,489940,Battalion 1944,Battalion 1944,Coming soon,0,0,1,0,0,1,0,0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True, ,0.0,0.0
490100,490100,Quell Zen,Quell Zen,Jul 14 2016,0,0,1,0,0,1,1,0,1,5.0,1347.0,1178.0,1077.0,1053.0,18.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,USD,6.99,6.99
490160,490160,Time Tenshi 2,Time Tenshi 2,Jun 14 2016,0,0,1,0,0,1,1,0,1,7.0,4125.0,1681.0,3049.0,1445.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,USD,9.99,9.99
490170,490170,Mind OVR Matter,Mind OVR Matter,Jun 20 2016,0,0,1,0,0,2,1,0,1,25.0,5201.0,1887.0,1076.0,858.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,USD,2.99,2.99
490230,490230,SWARMRIDERS,SWARMRIDERS,Jun 15 2016,0,0,1,1,0,1,0,156,1,5.0,54702.0,6121.0,18652.0,3574.0,4.0,4.0,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False, ,0.0,0.0
490250,490250,Locomancer,Locomancer,Oct 2016,0,1,1,0,0,1,0,0,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False, ,0.0,0.0
490300,490300,Rabbit Island,Rabbit Island,Jul 13 2016,0,0,1,0,0,1,1,0,1,5.0,6457.0,2103.0,3587.0,1567.0,29.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,USD,1.99,1.99
490380,490380,Flight 787 - Advanced,Flight 787 - Advanced,Jun 21 2016,0,0,1,0,0,1,1,0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,USD,15.99,15.99
490390,490390, 神明的一天世界(God's One Day World),Shen Ming De Yi Tian Shi Jie (Gods One Day World),Jul 1 2016,0,0,1,1,0,1,1,259,1,5.0,13093.0,2994.0,9326.0,2527.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
490430,490430,Octamari Rescue,Octamari Rescue,Jul 26 2016,0,0,1,0,0,1,1,0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,USD,14.99,14.99
490450,490450,Tokyo 42,Tokyo 42,Early 2017,0,0,1,0,0,1,0,0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490490,490490,Blasters of the Universe,Blasters of the Universe,Jul 14 2016,0,0,1,0,0,2,1,0,1,8.0,6277.0,2073.0,1255.0,927.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,USD,14.99,14.99
490520,490520,Man vs Snake - FEATURETTE,Man vs Snake: The Long and Twisted Tale of Nibbler: Featurette,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490530,490530,Man vs Snake - BONUS SCENE - THE FATHERS OF NIBBLER,Man vs Snake: The Long and Twisted Tale of Nibbler: The Fathers of Nibbler,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490540,490540,Man vs Snake - BONUS SCENE - RICK CARTER & RICHIE KNUCKLEZ - EXTENDED RECORD ATTEMPT,Man vs Snake: The Long and Twisted Tale of Nibbler: Rick Carter & Richie Knucklez - Extended Record Attempt,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490550,490550,Man vs Snake - BONUS SCENE - TOM ASAKI AND THE BOZEMAN THINK TANK,Man vs Snake: The Long and Twisted Tale of Nibbler: Tom Asaki And The Bozeman Think Tank,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490560,490560,Man vs Snake - BONUS SCENE - IRONMAN 2 COMPETITION - ATTEMPT #6,Man vs Snake: The Long and Twisted Tale of Nibbler: Ironman 2 Competition - Attempt #6,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490570,490570,Man vs Snake - BONUS SCENE - LABOR DAY 2009 ATTEMPT #3,Man vs Snake: The Long and Twisted Tale of Nibbler: Labor Day 2009 Attempt #3,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490580,490580,"Man vs Snake - BONUS SCENE - WALTER DAY, IDEA MAN",Man vs Snake: The Long and Twisted Tale of Nibbler: Walter Day Idea Man,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490590,490590,Man vs Snake - BONUS SCENE - LABOR DAY 2011 - ATTEMPT #5,Man vs Snake: The Long and Twisted Tale of Nibbler: Labor Day 2011 - Attempt #5,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490600,490600,Man vs Snake - BONUS SCENE - THE 128 LIVES PROBLEM,Man vs Snake: The Long and Twisted Tale of Nibbler: The 128 Lives Problem,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490610,490610,Man vs Snake - BONUS SCENE - WALTER OF ORANGE,Man vs Snake: The Long and Twisted Tale of Nibbler: Walter of Orange,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490620,490620,Man vs Snake - BONUS SCENE - BILLY PLAYS CENTIPEDE,Man vs Snake: The Long and Twisted Tale of Nibbler: Billy Plays Centipede,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490630,490630,Man vs Snake - BONUS SCENE - ROBERT MRUCZEK RANKS NIBBLER,Man vs Snake: The Long and Twisted Tale of Nibbler: Robert Mruczek Ranks Nibbler,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490640,490640,Man vs Snake - BONUS SCENE - McVEY FAMILY VISIT,Man vs Snake: The Long and Twisted Tale of Nibbler: McVey Family Visit,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490660,490660,Man vs Snake - BONUS SCENE - STARING OUT WINDOWS WITH WALTER & TIM,Man vs Snake: The Long and Twisted Tale of Nibbler: Staring Out Windows with Walter & Tim,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490670,490670,Man vs Snake - BONUS SCENE - BREAKFAST OF CHAMPIONS - MAGFEST 2009,Man vs Snake: The Long and Twisted Tale of Nibbler: Breakfast Of Champions - Magfest 2009,Jun 24 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490700,490700,Raiders - Alamo Q&A,Raiders! : The Story of the Greatest Fan Film Ever Made: Alamo Q&A,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490710,490710,Raiders - Adaptation Outtakes,Raiders! : The Story of the Greatest Fan Film Ever Made: Adaptation Outtakes,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490720,490720,Raiders - Deleted Scene - Getting the Plane Ready,Raiders! : The Story of the Greatest Fan Film Ever Made: Getting the Plane Ready,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490730,490730,Raiders - Deleted Scene - Editing and Fighting,Raiders! : The Story of the Greatest Fan Film Ever Made: Editing and Fighting,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490740,490740,Raiders - Deleted Scene - The Last 48 Hours,Raiders! : The Story of the Greatest Fan Film Ever Made: The Last 48 Hours,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490750,490750,Raiders - Deleted Scene - Chris Fam and Kickstarter,Raiders! : The Story of the Greatest Fan Film Ever Made: Chris Fam and Kickstarter,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490760,490760,Raiders - Deleted Scene - Sneaking into the Theater,Raiders! : The Story of the Greatest Fan Film Ever Made: Sneaking into the Theater,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490770,490770,Raiders - Deleted Scene - Chris shoots Indy Gun,Raiders! : The Story of the Greatest Fan Film Ever Made: Chris shoots Indy Gun,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490780,490780,Raiders - Deleted Scene - The Marion Situation,Raiders! : The Story of the Greatest Fan Film Ever Made: The Marion Situation,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490790,490790,Raiders - Deleted Scene - Shotgun Story,Raiders! : The Story of the Greatest Fan Film Ever Made: Shotgun Story,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490800,490800,Raiders - Deleted Scene - Betamax Rewinds Ruining footage,Raiders! : The Story of the Greatest Fan Film Ever Made: Betamax Rewinds Ruining footage,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490810,490810,Raiders - Deleted Scene - Spielberg Letter,Raiders! : The Story of the Greatest Fan Film Ever Made: Spielberg Letter,Jun 17 2016,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
490820,490820,Fly O'Clock,Fly OClock,Jul 8 2016,0,0,1,0,0,1,1,108,1,5.0,20625.0,3759.0,13631.0,3055.0,9.0,9.0,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,USD,0.99,0.49
490860,490860,DashBored,DashBored,Jun 13 2016,0,0,1,0,0,2,1,0,1,5.0,6277.0,2073.0,3408.0,1527.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,USD,4.99,4.99
490880,490880,Robot Legions Reborn,Robot Legions Reborn,Jul 19 2016,0,0,2,0,0,2,1,0,1,8.0,5380.0,1919.0,3228.0,1487.0,42.0,10.0,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,1.99,1.99
490890,490890,Ne no Kami - The Two Princess Knights of Kyoto,Ne no Kami: The Two Princess Knights of Kyoto,September 2016,0,0,1,0,0,1,0,0,1,8.0,2152.0,1214.0,3809.0,2819.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False, ,0.0,0.0
490940,490940,Darconika: The Cube of Soul,Darconika: The Cube of Soul,Aug 5 2016,0,0,1,0,0,1,1,0,1,5.0,11658.0,2826.0,539.0,745.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,USD,3.99,3.99
490950,490950,Frost,Frost,Jul 5 2016,0,1,1,0,0,1,1,0,1,5.0,717.0,701.0,717.0,701.0,17.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,6.99,6.99
490980,490980,Daily Chthonicle: Editor's Edition,Daily Chthonicle: Editors Edition,Jul 13 2016,0,0,1,0,0,1,1,0,1,21.0,3587.0,1567.0,2152.0,1214.0,8.0,8.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,USD,2.99,2.99
490990,490990,Aiball,Aiball,Jun 22 2016,0,0,1,0,0,1,1,0,1,5.0,1973.0,1162.0,1886.0,1394.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,False,False,USD,1.99,1.99
491000,491000,Gravity Cat,Gravity Cat,Jul 13 2016,0,0,1,0,0,1,1,111,1,7.0,13810.0,3075.0,10044.0,2623.0,7.0,7.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,USD,2.99,2.99
491030,491030,The Last Error,The Last Error,Jul 8 2016,0,0,1,0,0,1,1,0,1,14.0,3766.0,1606.0,2511.0,1311.0,77.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,USD,1.99,1.99
491040,491040,Bot Vice,Bot Vice,Jul 11 2016,0,0,1,0,0,2,1,0,1,6.0,1076.0,858.0,1081.0,1057.0,32.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,USD,9.99,8.49
491060,491060,League of Evil,League of Evil,League of Evil is preparing its evil plans...,0,0,2,0,0,1,0,0,1,22.0,535.0,740.0,535.0,740.0,0.0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False, ,0.0,0.0
491070,491070,SOS: Shout Of Survival,SOS: Shout Of Survival,Jul 20 2016,0,0,1,0,0,1,1,0,1,8.0,533.0,1044.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,USD,14.99,14.99
491080,491080,BoneBone,BoneBone,Jun 17 2016,0,0,1,0,0,1,1,115,1,6.0,46810.0,5662.0,33538.0,4793.0,14.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,USD,1.99,1.99
491090,491090,Ant Queen,Ant Queen,Jun 17 2016,0,0,1,0,0,1,1,0,1,7.0,3946.0,1644.0,3946.0,1644.0,31.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,USD,9.99,9.99
491100,491100,"Human, we have a problem",Human we have a problem,Jul 5 2016,0,0,1,0,0,1,1,0,1,5.0,0.0,0.0,0.0,0.0,10.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,USD,10.99,10.99
491110,491110,Duckie Dash,Duckie Dash,Jul 13 2016,0,0,1,0,0,1,1,0,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,USD,9.99,9.99
491130,491130,Red Trigger,Red Trigger,Jul 8 2016,0,0,1,0,0,1,0,887,1,6.0,216296.0,12169.0,147605.0,10054.0,4.0,4.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False, ,0.0,0.0
491160,491160,GemBreak,GemBreak,Jun 14 2016,0,0,1,0,0,1,1,0,1,11.0,11478.0,2804.0,8429.0,2403.0,27.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,USD,1.99,1.99
491170,491170,Crazy Forest,Crazy Forest,Jul 6 2016,0,0,1,0,0,1,1,118,1,5.0,47348.0,5695.0,22239.0,3903.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,USD,4.99,4.99
491180,491180,Discrepant,Discrepant,Q1 2017,0,0,1,0,0,1,0,0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False, ,0.0,0.0
